"DATE","BLOCK","PLOT","TREATMENT","EXCLUSION","ADDITION","TRANSECT","METER","OTHER.GRASS","ANDRO","DICH","OTHER.FORB","OTHER.WOODY","RUBUS","CUD","ERIG","PIGR","PINE","ASTER.3","OTHER.UNKNOWN","DITE","ASTER.1"
2022-04-22,18,"REF","REF","REF","REF","WEST",3,2,0,9,6,0,0,0,0,0,0,0,3,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","CENTER",0,1,0,0,4,0,0,0,0,0,0,0,0,7,0
2022-04-22,19,"5","OC","OPEN","CARRION","EAST",1,0,0,2,4,0,0,0,0,6,0,0,0,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","EAST",2,1,0,2,2,0,0,3,0,2,0,0,3,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","EAST",3,0,0,1,5,0,0,3,0,2,0,0,0,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","NORTH",1,0,0,6,0,0,0,9,0,2,0,0,0,0,12
2022-04-22,19,"5","OC","OPEN","CARRION","NORTH",2,0,0,2,0,0,0,11,0,5,0,0,0,0,12
2022-04-22,19,"5","OC","OPEN","CARRION","NORTH",3,0,0,4,0,0,0,3,0,6,0,0,0,13,0
2022-04-22,19,"5","OC","OPEN","CARRION","SOUTH",1,0,4,0,0,0,0,2,0,1,0,0,0,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","SOUTH",2,0,2,2,0,0,0,1,0,3,0,0,0,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","SOUTH",3,0,4,0,0,0,0,0,0,2,0,0,0,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","WEST",1,0,0,7,0,0,0,4,0,5,0,0,0,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","WEST",2,0,4,4,0,0,0,4,0,3,0,0,0,0,0
2022-04-22,19,"5","OC","OPEN","CARRION","WEST",3,0,0,4,0,0,0,4,0,5,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","CENTER",0,0,0,0,0,0,2,4,0,0,0,0,1,9,0
2022-04-22,20,"2","CC","CAGED","CARRION","EAST",1,1,0,0,0,0,1,3,0,2,0,0,0,3,0
2022-04-22,20,"2","CC","CAGED","CARRION","EAST",2,0,1,3,3,0,4,0,2,0,0,0,0,0,2
2022-04-22,20,"2","CC","CAGED","CARRION","EAST",3,0,0,2,1,0,0,3,0,4,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","NORTH",1,0,0,12,0,0,2,0,0,0,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","NORTH",2,3,0,12,0,1,2,6,0,0,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","NORTH",3,0,0,1,1,0,1,2,0,3,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","SOUTH",1,0,0,3,1,1,3,0,0,1,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","SOUTH",2,0,0,2,0,0,0,2,0,3,0,0,0,10,2
2022-04-22,20,"2","CC","CAGED","CARRION","SOUTH",3,1,0,6,2,0,0,8,0,1,0,0,3,0,4
2022-04-22,20,"2","CC","CAGED","CARRION","WEST",1,0,0,3,5,0,6,0,1,1,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","WEST",2,0,0,0,2,0,2,0,0,4,0,0,0,0,0
2022-04-22,20,"2","CC","CAGED","CARRION","WEST",3,2,0,4,2,0,2,9,1,0,0,0,0,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","CENTER",0,0,0,7,0,0,0,0,0,0,2,0,0,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","EAST",1,0,0,0,4,1,0,0,0,4,0,0,0,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","EAST",2,0,0,0,8,1,0,1,0,2,0,0,2,0,2
2022-04-22,20,"5","OC","OPEN","CARRION","EAST",3,0,0,0,1,1,6,0,0,0,0,0,1,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","NORTH",1,2,0,2,3,4,0,3,0,7,0,0,0,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","NORTH",2,0,0,2,3,0,0,3,0,0,1,0,2,0,2
2022-04-22,20,"5","OC","OPEN","CARRION","NORTH",3,1,0,4,3,0,1,4,0,3,6,0,0,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","SOUTH",1,0,1,0,8,0,0,0,0,0,0,0,0,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","SOUTH",2,0,0,2,6,0,0,0,0,2,0,0,3,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","SOUTH",3,0,0,0,4,0,0,0,0,3,1,0,4,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","WEST",1,0,0,3,0,0,0,5,0,1,0,0,1,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","WEST",2,0,0,3,7,0,0,0,0,3,2,0,0,0,0
2022-04-22,20,"5","OC","OPEN","CARRION","WEST",3,0,0,0,11,0,1,2,0,5,1,0,2,0,0
2022-04-22,20,"REF","REF","REF","REF","CENTER",0,0,1,5,0,0,0,9,2,3,0,0,0,0,0
2022-04-22,20,"REF","REF","REF","REF","EAST",1,0,1,4,1,0,0,12,0,1,0,0,0,6,1
2022-04-22,20,"REF","REF","REF","REF","EAST",2,0,1,0,0,0,0,4,0,2,0,0,1,0,2
2022-04-22,20,"REF","REF","REF","REF","EAST",3,0,0,0,3,0,0,7,1,0,0,0,3,0,3
2022-04-22,20,"REF","REF","REF","REF","NORTH",1,1,0,0,0,0,0,8,0,2,0,0,0,10,21
2022-04-22,20,"REF","REF","REF","REF","NORTH",2,0,0,0,1,0,0,4,2,2,1,0,2,8,4
2022-04-22,20,"REF","REF","REF","REF","NORTH",3,0,2,0,6,2,1,0,0,0,0,0,4,1,0
2022-04-22,20,"REF","REF","REF","REF","SOUTH",1,0,3,5,3,0,1,9,0,0,0,0,0,0,0
2022-04-22,20,"REF","REF","REF","REF","SOUTH",2,0,0,0,3,0,0,5,1,2,0,0,3,0,0
2022-04-22,20,"REF","REF","REF","REF","SOUTH",3,0,0,0,0,0,1,2,0,4,1,0,0,5,0
2022-04-22,20,"REF","REF","REF","REF","WEST",1,0,1,1,2,0,1,15,0,1,0,0,0,0,0
2022-04-22,20,"REF","REF","REF","REF","WEST",2,0,0,3,1,0,3,15,1,0,0,0,2,0,10
2022-04-22,20,"REF","REF","REF","REF","WEST",3,2,0,1,2,0,3,0,1,0,0,0,2,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","CENTER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","EAST",1,0,0,3,0,0,0,1,0,2,1,0,0,3,0
2022-04-23,19,"4","CC","CAGED","CARRION","EAST",2,0,4,3,0,0,0,2,0,4,0,0,0,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","EAST",3,0,2,3,2,0,0,0,0,0,2,0,0,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","NORTH",1,0,2,4,2,0,0,0,0,2,0,0,0,3,0
2022-04-23,19,"4","CC","CAGED","CARRION","NORTH",2,0,1,2,0,0,0,0,0,7,0,0,3,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","NORTH",3,0,3,1,0,0,0,8,0,3,0,0,0,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","SOUTH",1,0,4,0,2,0,0,1,0,0,0,0,0,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","SOUTH",2,0,4,4,2,0,0,0,0,2,0,0,0,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","SOUTH",3,2,0,4,0,0,0,0,0,3,0,0,0,0,2
2022-04-23,19,"4","CC","CAGED","CARRION","WEST",1,0,1,3,0,0,0,0,0,5,2,0,0,2,0
2022-04-23,19,"4","CC","CAGED","CARRION","WEST",2,0,4,4,0,0,0,8,0,2,1,0,0,0,0
2022-04-23,19,"4","CC","CAGED","CARRION","WEST",3,0,2,8,0,0,0,6,0,3,0,0,0,0,0
2022-04-23,19,"REF","REF","REF","REF","CENTER",0,0,1,2,0,0,0,19,0,4,2,0,0,4,0
2022-04-23,19,"REF","REF","REF","REF","EAST",1,0,0,3,2,0,0,10,0,2,2,0,0,10,0
2022-04-23,19,"REF","REF","REF","REF","EAST",2,0,0,3,0,0,0,12,0,4,0,0,0,12,0
2022-04-23,19,"REF","REF","REF","REF","EAST",3,0,0,4,0,0,0,15,0,3,2,0,0,12,0
2022-04-23,19,"REF","REF","REF","REF","NORTH",1,0,1,4,0,0,0,9,0,1,0,0,0,9,9
2022-04-23,19,"REF","REF","REF","REF","NORTH",2,0,0,2,0,0,0,10,3,3,0,0,0,2,0
2022-04-23,19,"REF","REF","REF","REF","NORTH",3,2,0,3,0,0,0,10,0,1,0,0,0,5,0
2022-04-23,19,"REF","REF","REF","REF","SOUTH",1,0,0,0,0,0,0,20,0,5,5,0,0,2,0
2022-04-23,19,"REF","REF","REF","REF","SOUTH",2,0,0,5,0,0,0,1,0,5,2,0,0,0,0
2022-04-23,19,"REF","REF","REF","REF","SOUTH",3,0,0,0,2,0,0,0,0,1,3,0,0,0,0
2022-04-23,19,"REF","REF","REF","REF","WEST",1,0,0,0,0,0,0,28,0,4,0,0,0,10,0
2022-04-23,19,"REF","REF","REF","REF","WEST",2,0,0,0,0,0,0,17,0,5,0,0,0,0,0
2022-04-23,19,"REF","REF","REF","REF","WEST",3,0,0,0,1,0,0,20,0,3,0,0,0,0,0
